pitch_type,release_speed,release_pos_x,release_pos_z,events,description,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,launch_speed,effective_speed,release_spin_rate,release_extension,release_pos_y,at_bat_number,pitch_number,pitch_name,if_fielding_alignment,of_fielding_alignment,spin_axis,bat_speed,swing_length,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,hard_hit,batter_get_out
FF,96.6,-2.21,6.2,field_out,hit_into_play,8,L,R,X,2,2,-0.86,0.86,-0.18058829514772556,2.023137747750887,7.313790734984577,-140.55468165886313,-7.409005685312232,-12.910460625107705,25.41237594624199,-19.411170791070692,3.422736221,1.727362205,101.8,97.4,2256,6.3,54.19,61,5,4-Seam Fastball,Standard,Standard,226,68.9,6,27,26,1,3,NA,1.55,0.86,-0.86,37.3,-9.411196562367415,14.72233556983904,44.39903214974501,35.81229742752138,16.978572098007454,1,1
FS,85.4,-1.75,6.35,field_out,hit_into_play,7,L,R,X,1,1,-0.7,0.1,-0.430246362597134,1.8585813421694817,4.502068216341645,-124.1836380631608,-4.118421324829127,-8.191761545910785,29.744608705346092,-30.39705857996932,3.218249672,1.624163386,98.7,84.9,1251,6.5,54.03,51,3,Split-Finger,Infield shade,Standard,225,75.1,7.6,39,33,1,3,NA,3.08,0.7,-0.7,47,5.187047011802879,3.5680000692855365,32.27784097366909,34.881678799795665,32.149786367393716,1,1
FF,93.8,-1.64,5.8,field_out,hit_into_play,1,L,R,X,1,0,-0.54,1.54,-0.6453824339334793,3.1211272222600632,3.783603839000792,-136.5271483384272,-4.467544872712064,-7.607948282765952,31.125608225967163,-12.19820966012829,3.290214895,1.660482283,96.8,94.1,2043,6.5,53.97,6,2,4-Seam Fastball,Infield shade,Standard,210,68.8,6.4,32,24,1,0,NA,1.06,0.54,-0.54,40.5,2.8089251351175824,7.955371377818954,27.055030615582076,41.43101547528852,26.03143523159654,1,1
FF,95.6,-1.69,6.18,field_out,hit_into_play,12,L,R,X,0,1,-0.77,1.29,0.16961341452463552,3.4030337741171586,6.57482358373511,-139.04861031679621,-4.4585105042267115,-11.476261885182618,31.16764190814003,-14.583292936091024,3.175246063,1.60246063,96.2,95.3,1916,6.2,54.34,55,2,4-Seam Fastball,Standard,Standard,219,61.2,6.2,26,28,1,2,NA,1.2,0.77,-0.77,46.6,14.608192524092953,-4.395523452425847,28.22396076650716,31.319013432711596,29.295571108594142,1,1
FF,95.1,-2.41,5.37,field_out,hit_into_play,14,R,R,X,0,2,-0.72,0.72,0.9263995823750052,1.931687387808391,10.279306521501008,-138.33235940726252,-4.896148907159308,-11.264533408194618,24.406965770224485,-22.09023178991781,3.219127297,1.624606299,96.3,95.9,2347,6.3,54.21,56,3,4-Seam Fastball,Standard,Standard,236,70.3,7.3,28,25,1,3,NA,1.76,0.72,0.72,21.8,6.033937403557336,13.578775611167146,34.682171031333716,40.79325236716804,18.850794419606373,1,1
FF,95.2,-3.34,5.77,field_out,hit_into_play,13,L,R,X,3,2,-0.73,1.09,-0.1584022202654337,1.4950945647585476,9.906377301475375,-138.37325176069578,-7.913441849013794,-11.299259239659248,24.621092157248,-16.665677336099613,3.234924541,1.63257874,99.7,96,2233,6.4,54.12,4,7,4-Seam Fastball,Standard,Strategic,215,71.5,6.6,27,27,1,0,NA,1.39,0.73,-0.73,34.6,-8.150560411528602,25.760665055095153,49.38538826764484,38.44641002384998,15.291271155069609,1,1
FF,90.8,-1.61,5.82,single,hit_into_play,5,R,R,X,2,0,-0.71,1.76,0.18044831614907653,2.466760815941349,5.980069234173453,-131.92455205514895,-6.0543917697549805,-9.626545799203807,30.47788668914848,-10.59416776641328,3.126099081,1.57765748,101,90.8,2467,6.5,53.96,33,3,4-Seam Fastball,Infield shade,Standard,212,68.7,6.6,36,32,1,2,NA,1.04,0.71,0.71,44.4,13.378694774988862,-1.406184858166191,25.80269623754412,34.17772727819897,29.824693715142637,1,0
CH,88.9,0.64,5.72,grounded_into_double_play,hit_into_play,6,R,L,X,0,0,1.4,0.41,0.5285890947363605,2.2815450808079474,-3.198951687681154,-129.42855140693572,-2.998180421175152,16.449269910792964,27.31303654151271,-27.201426444638585,3.334973753,1.683070866,106,87.6,2276,5.4,55.06,52,1,Changeup,Standard,Standard,125,73.4,8.4,35,20,1,2,NA,2.48,1.4,-1.4,38.8,15.555847886723829,-17.549644327093453,30.008627785653054,43.51302437631487,39.911071648696094,1,1
SI,93.3,-0.72,5.92,field_out,hit_into_play,8,L,R,X,3,2,-1.22,1.5,0.22586765899785677,2.012391569305672,5.256281999047614,-135.54361513595822,-7.470756386286523,-16.221519939314756,32.26479743146508,-12.268732912115606,3.087483596,1.558169291,101.7,94.7,2105,7.4,53.13,58,6,Sinker,Strategic,Standard,225,69.1,6.4,30,29,1,3,NA,1.15,1.22,-1.22,46.1,-1.129562675667388,11.4952932914028,32.70908814878639,32.61642820780963,27.425304154091,1,1
FS,88.6,-2.32,5.75,field_out,hit_into_play,9,R,R,X,1,0,-0.97,0.14,0.479292873059314,2.1162603817499157,8.883116878305994,-128.60691992403915,-2.794640829894539,-12.680173123010876,29.407518688379938,-30.240110888150586,3.377977362,1.704773622,95.1,88.9,1694,6.9,53.65,3,2,Split-Finger,Standard,Standard,236,76.8,8.1,36,26,1,0,NA,2.81,0.97,0.97,36.5,7.1859135212043395,-1.318330978562999,24.541812093507065,44.32037063037177,29.231907316902152,1,1
FF,95.5,-3.05,5.56,force_out,hit_into_play,1,L,R,X,2,2,-0.62,1.48,-0.7255478516826235,3.35182523253333,7.55775803694438,-138.8909283437609,-3.4028723037882145,-9.76995384942184,33.02826847330704,-12.5103567329657,3.368323491,1.699901575,98,96.6,2167,7.1,53.4,53,6,4-Seam Fastball,Standard,Standard,214,66.2,6.8,31,35,1,0,NA,1.04,0.62,-0.62,37.7,8.373511919297535,24.095694176898895,26.128025518041227,46.06606043178168,14.88181239910427,1,1
SI,94,1.8,5.99,double,hit_into_play,5,R,L,X,3,2,1.5,0.4,0.20972427952157305,2.270989547627158,-7.5385716646211725,-136.6215998169524,-4.654517931203271,20.44213407267797,29.037999176354425,-26.3894847519891,3.22351542,1.626820866,100.9,95.2,2163,7,53.51,5,6,Sinker,Standard,Standard,120,75.7,7.9,30,31,1,0,NA,2.18,1.5,-1.5,30.3,8.833584625335194,9.876697866962395,34.37215037666976,40.19515534133832,21.095613674341887,1,0
CH,82.3,1.82,5.99,field_out,hit_into_play,8,R,L,X,0,0,0.88,-0.03,0.010868737163162724,2.0100100806331436,-5.812325403162015,-119.80845640537156,-2.2443675921169115,9.612375357034503,22.52342378754634,-32.20601771323402,3.206840551,1.618405512,103.3,82.6,1509,6.4,54.1,53,1,Changeup,Standard,Standard,115,70.1,7.8,30,34,1,2,NA,3.38,0.88,-0.88,41.1,10.543207164980217,-10.090812439012138,27.189503724692976,38.072680188635,39.96049433760655,1,1
CH,90,-1.6,6.08,single,hit_into_play,5,L,R,X,2,2,-1.56,0.34,-0.17565515297691214,2.6110295063752997,6.782222152908624,-130.53617014059247,-2.863454587740462,-19.32365109740341,37.328473625006545,-27.847868853633695,3.090994095,1.559940945,106.7,87.5,1930,5.8,54.75,42,6,Changeup,Standard,Standard,235,76.6,6.8,37,27,1,2,NA,2.58,1.56,-1.56,40,15.212901533830266,-4.953154172131878,29.437681841095348,37.17365064747469,41.78968342626466,1,0
FF,96.9,1.6,6.25,field_out,hit_into_play,5,R,L,X,0,1,0.26,1.52,0.2521248659903178,2.275634238206247,-4.172884840726731,-140.74470225354182,-8.339688658512406,4.459446060797747,36.59324887066267,-10.251785600404164,3.12960958,1.579429134,100.7,96.9,2261,6.7,53.75,6,2,4-Seam Fastball,Standard,Standard,152,70,6.4,30,27,1,0,NA,0.95,0.26,-0.26,51.5,11.435166303669863,10.700371303038638,36.65771585390007,38.85768184677185,24.499013020401197,1,1
FF,95.7,-1.94,5.44,home_run,hit_into_play,6,L,R,X,0,1,-0.57,1.34,0.3950402795220761,2.389310778813708,7.411972771729458,-138.9856793521413,-5.250544651963673,-9.156639435395109,35.65189184580597,-13.826000921707966,3.202452428,1.616190945,108.3,95.5,2527,6.6,53.87,52,2,4-Seam Fastball,Standard,Standard,210,78.6,7.4,27,24,1,3,NA,1.19,0.57,-0.57,32.4,18.981182980313193,-8.040929130366173,35.242384366173354,30.650858332851445,41.491717777875586,1,0
FC,89.4,1.48,6.16,field_out,hit_into_play,5,R,L,X,1,1,-0.16,0.83,0.2420270531853283,2.3033775995603865,-2.663666107528185,-130.03957314913583,-4.963099543230403,-1.1673080861865035,30.46041117808035,-21.956705506494643,3.177878937,1.60378937,102.5,88.8,2359,6.2,54.28,5,3,Cutter,Infield shade,Standard,163,69,7.5,27,24,1,0,NA,2.06,-0.16,0.16,47.4,0.347132265305391,-0.5766616983474212,28.607184607003656,35.70729375384903,37.85465375462838,1,1
FF,90.3,0.32,6.34,grounded_into_double_play,hit_into_play,6,R,L,X,0,0,0.01,1.27,0.4662608063045605,2.2357930986587196,0.3446355695295009,-131.3451260917182,-6.881414243328353,0.042777764796380055,28.58800796584961,-16.195516373546273,3.213861549,1.621948819,96,91.8,2228,7.3,53.25,67,1,4-Seam Fastball,Standard,Standard,168,69,7.8,38,30,1,3,NA,1.53,0.01,-0.01,60.3,10.556563662161958,7.431464175445217,24.47829288311857,43.95769814299124,25.33941604005875,1,1
FF,91.6,-1.39,5.97,single,hit_into_play,2,R,R,X,2,0,-1.03,1.56,-0.2368453371568432,3.2277858701034914,5.157045105418408,-133.2788420160041,-4.330182216231272,-13.356528375751816,29.346377869750285,-12.808459238296123,3.191043307,1.610433071,97.1,92.2,2291,6.7,53.82,49,3,4-Seam Fastball,Standard,Standard,209,64.3,7.5,31,31,1,2,NA,1.16,1.03,1.03,46.4,9.16099139281766,-7.942911226323049,21.531625165307815,36.74922526615098,32.334414694367254,1,0
FF,90.3,-3.81,4.52,single,hit_into_play,5,L,R,X,0,2,-1.45,1.14,0.07890610190009739,2.466762014689153,12.672090872409004,-130.61248984567882,-1.1642815378863656,-19.75746711492909,37.29343069837061,-19.451098472867624,3.364812992,1.698129921,107.1,88.7,2492,6.4,54.06,83,3,4-Seam Fastball,Strategic,Strategic,243,80.2,7.6,36,25,1,0,NA,1.78,1.45,-1.45,15.3,7.363452847639966,-8.847673280751682,27.50150810278507,33.306456778622646,38.76953958968912,1,0
FC,89.3,-1.31,5.15,single,hit_into_play,11,L,R,X,2,2,0.35,1.07,-0.15458799618106828,3.2785248987644757,2.0939222258778423,-130.10502503223017,-0.6954443080145524,3.496284689092537,29.02966762755034,-20.119972345984625,3.040091864,1.534251969,97.7,90.3,2611,7,53.51,65,6,Cutter,Infield shade,Standard,189,66.9,6.1,33,29,1,2,NA,1.79,-0.35,0.35,26.6,2.479162048651593,8.265521146980145,15.153012300215329,34.555059397452084,27.21989452527964,1,0
FF,92.8,-3.5,5.4,single,hit_into_play,11,L,R,X,3,2,-1.2,1.47,-1.211146530970287,3.144153186616517,8.452817550606362,-134.91126788180105,-3.0328496300174517,-16.533593351287262,30.720655128467552,-13.82271896692017,3.218249672,1.624163386,102.3,92.7,2498,6.4,54.09,1,6,4-Seam Fastball,Strategic,Standard,214,NA,NA,30,33,1,0,NA,1.19,1.2,-1.2,35.7,NA,NA,NA,NA,NA,1,0
FF,94.8,-1.67,6.15,field_out,hit_into_play,9,L,R,X,2,2,-0.85,0.98,0.658993578468849,1.9894045628598105,7.917199939471913,-137.71264845034588,-7.130365011573336,-12.627997541508998,31.680121129830106,-18.311992403630494,3.045357612,1.536909449,99.3,94.5,1758,6.3,54.23,54,5,4-Seam Fastball,Infield shade,Standard,223,66.2,5.8,26,26,1,2,NA,1.58,0.85,-0.85,46.9,0.9565116927914752,11.84469361920808,41.012487275653534,30.58772172052596,24.677995049691575,1,1
SI,92.8,-1.37,6.19,field_out,hit_into_play,9,L,R,X,3,1,-1.57,0.47,0.3966573122350763,1.713022207087689,8.057769633486734,-134.77526079988212,-6.44434668819715,-20.978752285126745,32.60222366766472,-25.16585380494934,3.138385827,1.583858268,99.3,93.3,2153,7,53.52,71,5,Sinker,Infield shade,Standard,221,70.5,7.3,31,30,1,4,NA,2.22,1.57,-1.57,36,4.347870034597369,4.969451155225988,33.1463867866364,33.985806545638795,20.93494177602441,1,1
FF,93.6,-2.37,6.35,single,hit_into_play,5,L,R,X,2,2,-0.09,1.79,-0.0903856006070504,2.3574496368605593,6.025877549170293,-135.93620600099857,-8.27177477086629,-2.6200557475393476,33.715887508464874,-8.363045074969461,3.107668963,1.568356299,100,93.4,2248,6.6,53.94,6,5,4-Seam Fastball,Infield shade,Standard,204,74.9,7.7,31,33,1,0,NA,0.85,0.09,-0.09,51.1,19.01241088974627,-7.230284633604938,33.47249015044423,35.4984251512602,31.67439097175433,1,0
SL,80.5,2.93,5.69,grounded_into_double_play,hit_into_play,6,R,L,X,1,2,-0.5,0.42,0.7300271754300567,2.186597124421223,-3.874912658653368,-117.47043877173012,-1.9091924863257084,-4.198275974714213,16.615623590291037,-28.070273988285184,3.316543635,1.673769685,96.8,81.8,2332,6.5,54.03,47,4,Slider,Standard,Standard,265,NA,NA,35,25,1,2,NA,3,-0.5,0.5,34.3,NA,NA,NA,NA,NA,1,1
SL,93,0.08,6.24,single,hit_into_play,3,R,R,X,1,2,0.47,0.37,0.702223271188394,3.232259122334348,0.5347375051293481,-135.36749587385404,-2.4645607987974443,5.544384953458549,33.3500020132129,-27.304499893414167,3.136630577,1.582972441,100.4,90.7,2826,5.1,55.35,81,4,Slider,Standard,Standard,60,NA,NA,28,28,1,4,NA,2.29,-0.47,-0.47,54.1,NA,NA,NA,NA,NA,1,0
CH,87.9,-2.26,5.61,home_run,hit_into_play,3,L,R,X,0,0,-0.81,0.47,0.5050606476153896,2.9813166969785434,8.322780020038685,-127.95966679643716,-1.1633688245409672,-10.384882407043476,21.2046051692403,-26.926108638036094,3.254232283,1.642322835,97,88.7,1615,6.3,54.16,55,1,Changeup,Standard,Standard,243,76.1,7.5,28,28,1,3,NA,2.43,0.81,-0.81,31.9,14.76607373131178,-7.013323454011124,31.748946269013945,32.24708653815669,30.094034243148197,1,0
SI,97.4,-1.48,5.86,field_out,hit_into_play,2,R,R,X,0,1,-1.48,0.73,0.014512767222357724,2.8342459138392835,7.4647437825695935,-141.438616312609,-4.01959668220484,-21.667579013090123,37.46229720405939,-21.662449588513915,3.196309055,1.613090551,102.6,97.1,2315,6.6,53.92,6,2,Sinker,Standard,Standard,222,71,6.2,28,25,1,0,NA,1.72,1.48,1.48,36.7,4.463442518813538,13.282965979903036,29.133777394931705,38.73631965097167,24.750543770632056,1,1
SI,87.9,-3.67,3.56,field_out,hit_into_play,9,R,R,X,1,2,-1.27,-0.53,0.2861218999563755,1.9413093498596488,12.19581452224558,-127.47505316629815,3.4728899957315313,-16.173320333211766,23.036811791656135,-38.89879023121441,3.340239501,1.685728347,98.4,88.9,2008,6.8,53.71,52,4,Sinker,Standard,Standard,279,71.9,7.3,34,27,1,2,NA,3.47,1.27,1.27,-13.7,3.223446836728437,8.455465418353194,34.29654248102302,36.32605873782395,25.74266440373656,1,1
FC,91.4,-2.62,5.03,field_out,hit_into_play,1,R,R,X,2,1,-0.43,0.59,-0.5112738178264418,2.878665998652294,6.135630295526203,-133.1206389393587,-0.7295360427008283,-6.413153809669896,26.593109145620215,-25.11878904156153,3.12960958,1.579429134,96.2,90.9,2368,5.7,54.75,76,4,Cutter,Standard,Standard,236,65.1,6.1,35,30,1,4,NA,2.11,0.43,0.43,13.8,2.260801781859684,18.198739859161932,33.12239384891437,31.549728802865435,23.367173688393187,1,1
SI,92.2,1.86,5.5,home_run,hit_into_play,2,L,L,X,1,1,1.05,1.18,-0.042379085896868895,3.279322055092027,-7.073715065466184,-134.03133011318704,-2.1522444280839,14.227257917653462,33.47298735508762,-17.829082139425772,3.328830381,1.679970472,105,91.5,2308,6.3,54.25,66,3,Sinker,Standard,Standard,162,74.5,7.1,28,25,1,4,NA,1.54,1.05,1.05,36.7,12.612530291349987,-4.065121110278599,19.661660141613662,34.877412013767064,33.026299427025165,1,0
SL,87.9,-2.39,6.11,field_out,hit_into_play,5,L,R,X,0,2,0.48,0.11,-0.1180798745797546,2.406127115099601,4.402875616423004,-128.2425565297189,-3.035713577237963,4.75600193047516,19.92821424269783,-30.633401225847347,3.159448819,1.594488189,99.4,88.6,2477,6.1,54.44,60,3,Slider,Standard,Standard,39,72.4,6.8,27,29,1,3,NA,2.77,-0.48,0.48,30.2,5.55081746320729,-0.8726689110703131,34.060651028473636,35.9294938889042,31.03853791205711,1,1
FF,91.9,-2.22,6.54,field_out,hit_into_play,3,L,R,X,1,1,-0.42,1.96,0.5985447062521367,2.900881863571536,8.018489073954031,-133.2469034626983,-7.292526493160778,-7.110208389407733,37.732533388361915,-7.594463930390482,3.259498032,1.644980315,95.2,91.2,2430,6.8,53.7,76,3,4-Seam Fastball,Standard,Standard,215,71.5,6.2,32,23,1,3,NA,0.84,0.42,-0.42,40.7,15.84124891528978,1.315347819619222,35.69840301014507,28.824191916616364,33.38835730052688,1,1
CH,85.1,2.96,5.44,double,hit_into_play,2,R,L,X,0,2,1.23,0.55,0.05853947833982831,3.3026614576308204,-9.348006148235264,-123.53081456045088,0.4772076782588768,14.54582204987973,27.374605575551897,-26.929088603470056,3.241945538,1.636122047,102.2,85.6,1947,7,53.48,45,3,Changeup,Standard,Strategic,109,73.6,7.1,28,34,1,2,NA,2.64,1.23,-1.23,41.3,22.1792405727618,-4.558474899034093,13.68663581020782,39.52541683907326,40.56723811427155,1,0
SI,91.6,-2.44,5.64,field_out,hit_into_play,8,R,R,X,2,0,-1.15,1.01,0.1443935679247299,2.0188629932863447,8.859614979233625,-133.0885682148798,-5.217805788466375,-15.507772661160882,28.056696940909205,-19.239472701107967,3.271784777,1.651181102,98.8,90.8,2142,5.9,54.64,63,3,Sinker,Infield shade,Standard,231,76.7,8.5,29,28,1,3,NA,1.71,1.15,1.15,25.3,20.0759891386617,-10.061948137492047,41.654794449496336,39.27271787320609,36.11475239185795,1,1
SI,89.6,1.96,5.82,field_out,hit_into_play,5,L,L,X,1,1,1.3,0.75,-0.13549787664026058,2.6135918052911062,-7.946983636928142,-130.25664972139663,-3.318946397096807,16.527356303893065,27.650909651325097,-23.173584915662804,3.394652231,1.713188976,102.3,89.9,2084,6.6,53.93,45,3,Sinker,Standard,Standard,140,73.2,7.6,30,29,1,2,NA,2.1,1.3,1.3,36.7,13.35276662110182,-8.312439402294089,14.84107875848591,42.06233140606923,36.57423118598316,1,1
FF,91.4,-1.3,5.94,field_out,hit_into_play,7,L,R,X,0,2,-0.82,1.64,-0.6632378753239908,2.1960623604304264,3.400125437432669,-132.92309439446373,-6.941682337290154,-10.431918572708652,29.265569662506778,-11.416771544068474,3.350770997,1.691043307,97.8,91.8,2158,6.6,53.89,48,3,4-Seam Fastball,Infield shade,Standard,212,74.9,7.5,31,30,1,2,NA,1.1,0.82,-0.82,45,0.7106664565545859,9.15913337540391,28.559484580194425,43.599886598802385,22.055495890637165,1,1
FF,90.8,-1.88,5.01,field_out,hit_into_play,5,R,R,X,1,1,-0.36,1.07,0.16542009524759688,2.460429835158199,5.876244749152144,-132.2330623386896,-2.6538333846918687,-5.444351060027309,26.929183922230383,-19.224311554088334,3.241945538,1.636122047,97.3,91.5,2327,6.6,53.94,64,3,4-Seam Fastball,Standard,Standard,209,67.4,7,30,34,1,3,NA,1.68,0.36,0.36,31.5,-0.06794245080346781,4.428255449814764,31.184413983105298,40.000839502791166,27.066921122035403,1,1
FF,92.5,-2.04,5.91,field_out,hit_into_play,1,L,R,X,0,0,-0.65,1.45,-0.48448424176510263,2.7071967196801063,5.3607614499057865,-134.4976234634597,-5.311834619244072,-9.130447567411476,32.435599378765865,-13.605110315561678,3.189288058,1.609547244,96.7,92.2,2092,6.4,54.09,6,1,4-Seam Fastball,Infield shade,Standard,211,74.4,7.6,29,28,1,0,NA,1.24,0.65,-0.65,46.1,13.814163933261495,-4.967594221020351,32.602764697309816,41.753189917970424,30.12291346154953,1,1
FC,89.3,-1.45,5.65,single,hit_into_play,5,L,R,X,2,0,0.04,0.58,-0.11383912002571772,2.79680317053506,3.1479854130084113,-129.93620857919169,-1.99690569085278,-0.22492304314699935,29.383706426199453,-25.473544330018058,3.344627625,1.687942913,103.4,89.2,2093,6.4,54.09,64,3,Cutter,Infield shade,Standard,207,70.6,7.3,35,31,1,3,NA,2.3,-0.04,0.04,40.5,9.277139870105676,8.962907844676721,29.164559102498796,29.293486442598464,26.7786303731488,1,0
FF,97,-1.63,5.82,field_out,hit_into_play,5,L,R,X,1,0,-0.79,1.16,0.1024570512195222,2.574263231719916,6.444646318291663,-141.07377674804724,-5.628486846565312,-12.01689260846779,34.30007803953439,-15.532261771690784,3.270029528,1.650295276,104.4,97.2,2198,6.6,53.91,5,2,4-Seam Fastball,Infield shade,Standard,232,74.9,6.6,28,33,1,0,NA,1.27,0.79,-0.79,32.5,1.7993262170996698,10.307399589256455,26.486669242910718,38.03664914165802,26.70808764713248,1,1
FC,91.7,-2.99,5.97,force_out,hit_into_play,8,R,R,X,0,0,0.13,0.47,-0.11782328257484403,1.7720778568413906,6.876566355774172,-133.54430914267664,-5.6411837651736425,0.30104250243899316,24.33038709890723,-25.628587493085497,3.161204068,1.595374016,96.4,92.2,2322,6.2,54.31,51,1,Cutter,Standard,Standard,190,74.2,7.3,31,28,1,2,NA,2.2,-0.13,-0.13,40.1,2.9500552030559706,2.9424739847269556,33.16302876519302,35.893042666418076,29.4638284328417,1,1
ST,79.4,-2.74,5.25,double,hit_into_play,6,R,R,X,1,0,1.48,-0.18,0.6901029357735398,2.338191390669134,4.582288969187672,-115.5144207425797,1.0525139969930897,12.101737644655811,24.777883648878813,-34.261746504874836,3.141018701,1.585187008,101.6,78.9,2685,6.3,54.18,83,2,Sweeper,Standard,Standard,62,69.1,7.3,27,24,1,4,NA,3.84,-1.48,-1.48,21.2,14.009017168060703,3.638890302399042,29.88682707425037,42.779571661120784,31.297919113665067,1,0
SI,89.5,1.88,5.63,field_out,hit_into_play,5,R,L,X,0,1,1.68,0.81,0.10844231554623174,2.2714717727935287,-7.861009506548383,-130.01369557323113,-3.6676046026072138,20.787202246986507,31.455862907272163,-22.43487660422832,3.138385827,1.583858268,95.8,88.1,2006,5.8,54.66,56,2,Sinker,Standard,Standard,124,75.7,7,36,29,1,0,NA,2.08,1.68,-1.68,31.3,1.041077091178431,12.535470738596729,31.062251602690537,41.33942846526028,21.99666662237111,1,1
FC,93,-2.88,5.42,single,hit_into_play,5,L,R,X,0,1,-0.64,1.44,0.11341216745444528,2.4210756761419834,8.981869827066316,-135.07737052479493,-4.843575923630376,-9.890072980104012,32.4339628828681,-13.721610632930826,3.285826772,1.658267717,113.2,92.5,2425,6.3,54.17,43,2,Cutter,Standard,Standard,210,77.3,7.4,31,25,1,2,NA,1.23,0.64,-0.64,21.5,11.2174895523297,-3.947956598990259,28.870390040425256,37.57655258819281,31.35455985384674,1,0
CH,83.5,2.2,5.31,field_out,hit_into_play,14,R,L,X,0,1,1.48,-0.35,0.3245222834617534,1.5782156617789922,-7.133754867763965,-121.27533899121002,-1.044632222401226,16.09074789675921,29.59848879378964,-35.56606822232458,3.460474081,1.74640748,97.4,81.6,1526,5.7,54.79,78,2,Changeup,Strategic,Standard,108,71.5,7.5,32,24,1,4,NA,3.7,1.48,-1.48,18.6,13.960748562323124,-2.7507401135914353,36.00743479067139,40.1054953038045,42.74432141627457,1,1
FF,96.6,-2.95,5.86,field_out,hit_into_play,4,R,R,X,0,0,-0.39,0.89,-0.34296246900777,2.327215854811931,7.7527905018238,-140.553084310999,-5.779638106477397,-6.750165318913572,26.993361510798767,-19.21332953481931,3.21035105,1.620177165,96.7,97.3,2143,6.3,54.16,50,1,4-Seam Fastball,Standard,Standard,217,NA,NA,31,30,1,2,NA,1.52,0.39,0.39,38.7,NA,NA,NA,NA,NA,1,1
FF,93.3,-1.8,6.4,field_out,hit_into_play,9,L,R,X,3,1,-0.62,1.56,0.3271683952052571,1.7658283229199707,6.879619638935839,-135.35958961169845,-9.460815479911622,-9.18190893510392,30.506022790339618,-11.032021550770992,3.19718668,1.613533465,100.9,94.2,2112,7.1,53.45,55,5,4-Seam Fastball,Infield shade,Standard,210,NA,NA,35,29,3,0,1,1.08,0.62,-0.62,59.1,NA,NA,NA,NA,NA,1,1
CH,85.7,1.23,6.26,field_out,hit_into_play,3,R,L,X,2,0,1.47,0.59,0.28689406717034216,2.766660876012615,-5.18416557628594,-124.62535468426204,-2.8512389357915193,16.3620537317829,29.15257071824835,-25.69395340215326,3.112934711,1.57101378,100.5,84.5,2032,5.9,54.57,50,3,Changeup,Standard,Standard,120,70.4,6.8,28,26,3,2,1,2.56,1.47,-1.47,39.2,22.942093850711952,-1.0101556263792248,36.202553584530854,37.800773680956,36.37328810768205,1,1
CU,80.1,-0.71,5.91,double,hit_into_play,8,R,R,X,3,2,1.45,-0.4,0.08305565901092327,1.94003437728588,-1.1046667909078856,-116.5361752944346,-0.9550485912651868,13.322205895451813,24.88329428468343,-35.85794632343972,3.229658793,1.62992126,106.7,81.6,2251,7.6,52.87,44,6,Curveball,Standard,Standard,43,74.7,7.4,29,30,3,2,1,4,-1.45,-1.45,45.4,9.36951405327726,-11.04659640961038,27.783745173259096,38.35626229092507,39.09499149403047,1,0
CH,84.5,-1.45,5.84,single,hit_into_play,7,L,R,X,0,2,-1.11,0.46,-0.3710423305912012,2.143630360252473,4.772548885245491,-123.1319898334597,-3.0789584008965116,-12.205157898533256,21.905725918572863,-27.0574205278182,3.278805774,1.654724409,99.7,85.6,1526,6.7,53.79,54,4,Changeup,Strategic,Standard,230,68,7.6,33,22,3,2,1,2.69,1.11,-1.11,39.9,11.039590320360803,-0.3479427006814286,28.001074918791524,46.46536668633895,32.062104971066056,1,0
FF,94.9,-1.99,6.48,single,hit_into_play,3,R,R,X,3,2,-0.43,1.43,0.47686550844109166,2.796943502361933,7.410986975380755,-137.94925259098233,-7.057284735778568,-7.150188336901928,31.21297752614702,-12.54107096924392,3.238435039,1.634350394,107.8,95.8,2276,6.9,53.6,34,9,4-Seam Fastball,Standard,Standard,199,NA,NA,27,26,3,2,1,1.11,0.43,0.43,60.3,NA,NA,NA,NA,NA,1,0
SI,92.9,-1.35,5.9,grounded_into_double_play,hit_into_play,4,R,R,X,0,0,-1.31,0.61,-0.4066599230043113,2.6000296202217608,5.362686516046114,-135.13607349892095,-3.832943702905138,-17.280693963812155,29.151896223418355,-24.1204734288355,3.413959974,1.722933071,95.4,93.7,2050,6.8,53.74,48,1,Sinker,Standard,Standard,206,68,5.7,33,25,3,2,1,2.04,1.31,1.31,35.3,-17.792300210894386,11.146319376258646,45.7779581321522,30.67161134833857,14.404683345136313,1,1
SI,98,-2.53,5.56,single,hit_into_play,4,L,R,X,2,0,-1.17,0.15,-0.7094387358864678,2.6274970269014757,7.658969982304524,-142.52482200656914,-2.588200823779199,-17.682343839420135,32.341119492636594,-29.78652569348569,3.125221457,1.577214567,100,98.8,1984,6.7,53.77,53,3,Sinker,Standard,Standard,235,71.1,6.7,28,36,3,2,1,2.23,1.17,-1.17,28.4,2.39963960555189,20.643243970181064,23.89880396701432,41.46748737702776,17.30081778448327,1,0
